R-PEAK INDEX, TIME, AMPLITUDE
2639579,26395.79,288
2639687,26396.87,327
2639799,26397.99,246
2639905,26399.05,247
2640011,26400.11,321
2640122,26401.22,278
2640234,26402.34,253
2640352,26403.52,346
2640471,26404.71,289
2640572,26405.72,215
2640677,26406.77,313
2640791,26407.91,265
2640891,26408.91,217
2640987,26409.87,355
2641080,26410.8,251
2641166,26411.66,277
2641255,26412.55,402
2641388,26413.88,324
2641501,26415.01,226
2641602,26416.02,354
2641689,26416.89,313
2641771,26417.71,278
2641855,26418.55,365
2641946,26419.46,379
2642061,26420.61,249
2642173,26421.73,310
2642300,26423.0,284
2642422,26424.22,286
2642548,26425.48,351
2642672,26426.72,265
2642790,26427.9,301
2642910,26429.1,317
2643029,26430.29,229
2643142,26431.42,305
2643261,26432.61,275
2643371,26433.71,237
2643481,26434.81,319
2643591,26435.91,281
2643695,26436.95,259
2643806,26438.06,337
2643922,26439.22,245
2644032,26440.32,229
2644148,26441.48,331
2644267,26442.67,247
2644377,26443.77,248
2644493,26444.93,331
2644612,26446.12,234
2644732,26447.32,304
2644870,26448.7,309
2644996,26449.96,250
2645102,26451.02,256
2645211,26452.11,321
2645305,26453.05,278
2645391,26453.91,391
2645476,26454.76,267
2645560,26455.6,284
2645643,26456.43,381
2645731,26457.31,387
2645825,26458.25,259
2645908,26459.08,239
2645993,26459.93,353
2646079,26460.79,333
2646166,26461.66,281
2646253,26462.53,330
2646350,26463.5,344
2646470,26464.7,253
2646586,26465.86,323
2646707,26467.07,298
2646826,26468.26,277
2646942,26469.42,307
2647058,26470.58,315
2647172,26471.72,251
2647280,26472.8,294
2647386,26473.86,303
2647492,26474.92,281
2647600,26476.0,233
2647702,26477.02,246
2647809,26478.09,298
2647919,26479.19,244
2648028,26480.28,221
2648132,26481.32,248
2648236,26482.36,315
2648346,26483.46,283
2648454,26484.54,258
2648560,26485.6,259
2648671,26486.71,267
2648783,26487.83,247
2648894,26488.94,323
2649004,26490.04,305
2649112,26491.12,226
2649218,26492.18,287
2649331,26493.31,339
2649438,26494.38,226
2649545,26495.45,253
2649670,26496.7,354
2649791,26497.91,261
2649906,26499.06,281
2650031,26500.31,302
2650155,26501.55,265
2650284,26502.84,332
2650411,26504.11,288
2650538,26505.38,258
2650669,26506.69,310
2650802,26508.02,246
2650937,26509.37,325
2651068,26510.68,252
2651203,26512.03,283
2651338,26513.38,294
2651476,26514.76,293
2651614,26516.14,278
2651751,26517.51,232
2651857,26518.57,319
2651951,26519.51,352
2652032,26520.32,252
2652110,26521.1,298
2652182,26521.82,324
2652253,26522.53,400
2652327,26523.27,356
2652400,26524.0,335
2652470,26524.7,284
2652537,26525.37,242
2652603,26526.03,241
2652668,26526.68,259
2652733,26527.33,267
2652801,26528.01,317
2652877,26528.77,328
2652992,26529.92,375
2653101,26531.01,303
2653214,26532.14,304
2653329,26533.29,315
2653443,26534.43,301
2653552,26535.52,320
2653668,26536.68,353
2653787,26537.87,286
2653903,26539.03,287
2654010,26540.1,336
2654123,26541.23,285
2654241,26542.41,274
2654348,26543.48,237
2654457,26544.57,305
2654576,26545.76,302
2654688,26546.88,251
2654801,26548.01,287
2654919,26549.19,283
2655027,26550.27,291
2655142,26551.42,301
2655258,26552.58,248
2655365,26553.65,285
2655477,26554.77,329
2655591,26555.91,293
2655696,26556.96,315
2655810,26558.1,346
2655921,26559.21,238
2656026,26560.26,297
2656138,26561.38,291
2656253,26562.53,257
2656358,26563.58,255
2656465,26564.65,345
2656580,26565.8,276
2656698,26566.98,327
2656817,26568.17,286
2656926,26569.26,261
2657035,26570.35,373
2657129,26571.29,303
2657212,26572.12,341
2657294,26572.94,334
2657385,26573.85,302
2657467,26574.67,297
2657552,26575.52,413
2657645,26576.45,420
2657764,26577.64,394
2657874,26578.74,280
2657978,26579.78,257
2658070,26580.7,239
2658158,26581.58,305
2658255,26582.55,300
2658362,26583.62,236
2658461,26584.61,301
2658574,26585.74,350
2658692,26586.92,338
2658809,26588.09,263
2658921,26589.21,280
2659036,26590.36,325
2659153,26591.53,308
2659269,26592.69,263
2659378,26593.78,226
2659487,26594.87,285
2659600,26596.0,296
2659711,26597.11,257
2659814,26598.14,275
2659921,26599.21,290
2660036,26600.36,265
2660146,26601.46,277
2660265,26602.65,291
2660383,26603.83,239
2660503,26605.03,348
2660631,26606.31,258
2660751,26607.51,283
2660875,26608.75,348
2660998,26609.98,259
2661114,26611.14,257
2661243,26612.43,368
2661364,26613.64,267
2661489,26614.89,356
2661610,26616.1,277
2661722,26617.22,276
2661842,26618.42,262
2661936,26619.36,283
2662024,26620.24,399
2662112,26621.12,283
2662198,26621.98,267
2662283,26622.83,373
2662367,26623.67,380
2662453,26624.53,320
2662532,26625.32,229
2662608,26626.08,248
2662683,26626.83,314
2662754,26627.54,251
2662826,26628.26,264
2662898,26628.98,280
2662976,26629.76,340
2663097,26630.97,303
2663212,26632.12,259
2663329,26633.29,354
2663446,26634.46,350
2663564,26635.64,305
2663684,26636.84,252
2663794,26637.94,238
2663903,26639.03,282
2664012,26640.12,291
2664122,26641.22,286
2664235,26642.35,272
2664343,26643.43,233
2664446,26644.46,267
2664551,26645.51,269
2664660,26646.6,282
2664763,26647.63,240
2664863,26648.63,220
2664962,26649.62,309
2665067,26650.67,292
2665173,26651.73,343
2665285,26652.85,281
2665388,26653.88,273
2665496,26654.96,288
2665609,26656.09,261
2665715,26657.15,229
2665824,26658.24,327
2665932,26659.32,290
2666030,26660.3,271
2666129,26661.29,345
2666225,26662.25,291
2666312,26663.12,294
2666399,26663.99,347
2666510,26665.1,306
2666602,26666.02,306
2666692,26666.92,330
2666799,26667.99,353
2666902,26669.02,296
2666997,26669.97,248
2667093,26670.93,390
2667201,26672.01,311
2667311,26673.11,315
2667432,26674.32,354
2667548,26675.48,253
2667663,26676.63,295
2667785,26677.85,348
2667900,26679.0,280
2668014,26680.14,303
2668126,26681.26,263
2668228,26682.28,222
2668334,26683.34,343
2668446,26684.46,304
2668555,26685.55,260
2668666,26686.66,326
2668784,26687.84,289
2668901,26689.01,255
2669015,26690.15,359
2669131,26691.31,276
2669243,26692.43,263
2669361,26693.61,323
2669485,26694.85,246
2669603,26696.03,323
2669726,26697.26,252
2669848,26698.48,328
2669974,26699.74,285
2670098,26700.98,340
2670225,26702.25,279
2670349,26703.49,328
2670485,26704.85,311
2670609,26706.09,224
2670735,26707.35,361
2670868,26708.68,242
2670981,26709.81,283
2671089,26710.89,270
2671177,26711.77,335
2671262,26712.62,366
2671344,26713.44,284
2671423,26714.23,274
2671499,26714.99,273
2671575,26715.75,419
2671660,26716.6,417
2671788,26717.88,395
2671909,26719.09,370
2672026,26720.26,310
2672140,26721.4,313
2672250,26722.5,312
2672354,26723.54,314
2672454,26724.54,316
2672552,26725.52,316
2672652,26726.52,311
2672747,26727.47,295
2672837,26728.37,314
2672924,26729.24,312
2673009,26730.09,316
2673093,26730.93,306
2673176,26731.76,313
2673261,26732.61,306
2673348,26733.48,313
2673436,26734.36,320
2673526,26735.26,318
2673614,26736.14,315
2673701,26737.01,314
2673787,26737.87,300
2673873,26738.73,316
2673960,26739.6,309
2674047,26740.47,318
2674133,26741.33,318
2674219,26742.19,308
2674307,26743.07,312
2674392,26743.92,316
2674475,26744.75,315
2674557,26745.57,298
2674637,26746.37,311
2674717,26747.17,304
2674796,26747.96,285
2674872,26748.72,264
2674948,26749.48,251
2675022,26750.22,254
2675095,26750.95,236
2675171,26751.71,286
2675249,26752.49,250
2675339,26753.39,315
2675444,26754.44,278
2675544,26755.44,242
2675644,26756.44,287
2675753,26757.53,264
2675855,26758.55,259
2675953,26759.53,243
2676044,26760.44,258
2676133,26761.33,310
2676224,26762.24,296
2676313,26763.13,216
2676397,26763.97,220
2676482,26764.82,258
2676575,26765.75,323
2676669,26766.69,230
2676761,26767.61,217
2676858,26768.58,314
2676971,26769.71,339
2677085,26770.85,271
2677190,26771.9,213
2677305,26773.05,337
2677428,26774.28,311
2677541,26775.41,230
2677659,26776.59,347
2677772,26777.72,324
2677873,26778.73,239
2677969,26779.69,258
2678068,26780.68,338
2678156,26781.56,250
2678239,26782.39,294
2678323,26783.23,363
2678408,26784.08,251
2678491,26784.91,356
2678574,26785.74,386
2678662,26786.62,362
2678752,26787.52,263
2678831,26788.31,215
2678911,26789.11,263
2678990,26789.9,382
2679075,26790.75,331
2679173,26791.73,257
2679263,26792.63,321
2679375,26793.75,383
2679493,26794.93,272
2679613,26796.13,361
2679735,26797.35,279
2679847,26798.47,227
2679958,26799.58,269
2680071,26800.71,265
2680180,26801.8,277
2680285,26802.85,309
2680392,26803.92,310
2680500,26805.0,266
2680604,26806.04,247
2680701,26807.01,276
2680797,26807.97,284
2680889,26808.89,233
2680982,26809.82,291
2681076,26810.76,254
2681169,26811.69,242
2681265,26812.65,265
2681373,26813.73,348
2681482,26814.82,241
2681585,26815.85,238
2681684,26816.84,333
2681797,26817.97,305
2681906,26819.06,235
2682014,26820.14,282
2682125,26821.25,322
2682226,26822.26,215
2682323,26823.23,294
2682423,26824.23,352
2682519,26825.19,212
2682613,26826.13,326
2682698,26826.98,258
2682779,26827.79,263
2682861,26828.61,363
2682949,26829.49,299
2683037,26830.37,262
2683121,26831.21,355
2683207,26832.07,381
2683302,26833.02,366
2683397,26833.97,230
2683482,26834.82,263
2683567,26835.67,366
2683654,26836.54,311
2683745,26837.45,283
2683857,26838.57,336
2683977,26839.77,291
2684095,26840.95,342
2684211,26842.11,307
2684327,26843.27,268
2684434,26844.34,244
2684540,26845.4,328
2684657,26846.57,326
2684772,26847.72,278
2684877,26848.77,225
2684984,26849.84,315
2685096,26850.96,296
2685200,26852.0,293
2685309,26853.09,280
2685413,26854.13,320
2685522,26855.22,316
2685629,26856.29,240
2685731,26857.31,255
2685845,26858.45,350
2685969,26859.69,246
2686078,26860.78,358
2686190,26861.9,318
2686297,26862.97,238
2686416,26864.16,296
2686525,26865.25,244
2686637,26866.37,271
2686772,26867.72,299
2686888,26868.88,231
2686996,26869.96,344
2687089,26870.89,248
2687174,26871.74,325
2687258,26872.58,400
2687345,26873.45,267
2687429,26874.29,292
2687511,26875.11,354
2687597,26875.97,346
2687698,26876.98,285
2687787,26877.87,224
2687873,26878.73,311
2687959,26879.59,354
2688053,26880.53,297
2688147,26881.47,345
2688253,26882.53,309
2688369,26883.69,338
2688480,26884.8,292
2688589,26885.89,284
2688707,26887.07,317
2688823,26888.23,233
2688939,26889.39,299
2689057,26890.57,298
2689176,26891.76,272
2689286,26892.86,234
2689398,26893.98,316
2689513,26895.13,232
2689621,26896.21,265
2689733,26897.33,356
2689849,26898.49,324
2689955,26899.55,248
2690058,26900.58,285
2690171,26901.71,336
2690286,26902.86,259
2690395,26903.95,311
2690507,26905.07,301
2690625,26906.25,282
2690738,26907.38,232
2690867,26908.67,360
2690995,26909.95,267
2691112,26911.12,280
2691236,26912.36,320
2691367,26913.67,234
2691506,26915.06,314
2691642,26916.42,224
2691780,26917.8,267
2691921,26919.21,255
2692063,26920.63,340
2692208,26922.08,274
2692357,26923.57,336
2692501,26925.01,229
2692672,26926.72,322
2692819,26928.19,284
2692970,26929.7,276
2693113,26931.13,278
2693257,26932.57,265
2693396,26933.96,241
2693547,26935.47,335
2693662,26936.62,234
2693753,26937.53,341
2693830,26938.3,291
2693905,26939.05,254
2693973,26939.73,280
2694039,26940.39,310
2694105,26941.05,421
2694178,26941.78,341
2694284,26942.84,351
2694370,26943.7,283
2694453,26944.53,330
2694531,26945.31,305
2694609,26946.09,314
2694686,26946.86,244
2694763,26947.63,248
2694836,26948.36,282
2694910,26949.1,274
2694988,26949.88,260
2695068,26950.68,259
2695151,26951.51,295
2695236,26952.36,343
2695353,26953.53,354
2695467,26954.67,331
2695578,26955.78,289
2695690,26956.9,313
2695805,26958.05,367
2695923,26959.23,331
2696033,26960.33,261
2696151,26961.51,310
2696271,26962.71,289
2696383,26963.83,273
2696502,26965.02,293
2696622,26966.22,319
2696734,26967.34,247
2696854,26968.54,286
2696971,26969.71,336
2697086,26970.86,287
2697203,26972.03,273
2697320,26973.2,306
2697436,26974.36,292
2697555,26975.55,307
2697675,26976.75,253
2697786,26977.86,250
2697903,26979.03,339
2698025,26980.25,276
2698136,26981.36,327
2698259,26982.59,351
2698386,26983.86,247
2698512,26985.12,324
2698631,26986.31,226
2698760,26987.6,289
2698887,26988.87,272
2699026,26990.26,317
2699158,26991.58,273
2699293,26992.93,262
2699428,26994.28,247
2699566,26995.66,261
2699707,26997.07,333
2699841,26998.41,256
2699977,26999.77,297
2700107,27001.07,245
2700250,27002.5,311
2700385,27003.85,273
2700525,27005.25,273
2700664,27006.64,285
2700802,27008.02,300
2700945,27009.45,311
2701079,27010.79,314
2701216,27012.16,285
2701361,27013.61,307
2701481,27014.81,262
2701600,27016.0,311
2701698,27016.98,263
2701784,27017.84,281
2701862,27018.62,369
2701937,27019.37,310
2702008,27020.08,325
2702075,27020.75,245
2702141,27021.41,267
2702205,27022.05,296
2702270,27022.7,354
2702338,27023.38,307
2702412,27024.12,325
2702487,27024.87,321
2702561,27025.61,280
2702633,27026.33,273
2702705,27027.05,331
2702780,27027.8,341
2702864,27028.64,312
2702963,27029.63,268
2703051,27030.51,241
2703139,27031.39,271
2703228,27032.28,267
2703329,27033.29,304
2703431,27034.31,298
2703533,27035.33,264
2703640,27036.4,272
2703743,27037.43,222
2703848,27038.48,306
2703959,27039.59,283
2704068,27040.68,240
2704168,27041.68,255
2704276,27042.76,325
2704388,27043.88,313
2704497,27044.97,266
2704608,27046.08,277
2704729,27047.29,330
2704849,27048.49,313
2704966,27049.66,267
2705081,27050.81,281
2705198,27051.98,274
2705319,27053.19,226
2705434,27054.34,306
2705567,27055.67,314
2705698,27056.98,239
2705830,27058.3,325
2705956,27059.56,233
2706089,27060.89,287
2706221,27062.21,277
2706355,27063.55,267
2706495,27064.95,289
2706627,27066.27,249
2706754,27067.54,266
2706905,27069.05,255
2707052,27070.52,281
2707204,27072.04,264
2707332,27073.32,236
2707460,27074.6,365
2707583,27075.83,264
2707674,27076.74,260
2707757,27077.57,364
2707832,27078.32,316
2707905,27079.05,312
2707972,27079.72,228
2708039,27080.39,301
2708105,27081.05,318
2708177,27081.77,343
2708294,27082.94,365
2708405,27084.05,364
2708515,27085.15,298
2708603,27086.03,235
2708691,27086.91,304
2708774,27087.74,266
2708859,27088.59,304
2708958,27089.58,287
2709053,27090.53,301
2709162,27091.62,282
2709285,27092.85,314
2709406,27094.06,326
2709525,27095.25,290
2709652,27096.52,296
2709780,27097.8,288
2709910,27099.1,331
2710035,27100.35,269
2710164,27101.64,310
2710294,27102.94,334
2710417,27104.17,248
2710535,27105.35,321
2710662,27106.62,267
2710781,27107.81,254
2710889,27108.89,305
2711003,27110.03,290
2711120,27111.2,270
2711230,27112.3,243
2711338,27113.38,357
2711452,27114.52,240
2711568,27115.68,314
2711668,27116.68,305
2711771,27117.71,334
2711892,27118.92,250
2712008,27120.08,332
2712127,27121.27,315
2712242,27122.42,301
2712360,27123.6,292
2712477,27124.77,268
2712584,27125.84,365
2712691,27126.91,224
2712791,27127.91,249
2712898,27128.98,340
2713022,27130.22,273
2713148,27131.48,331
2713279,27132.79,310
2713408,27134.08,273
2713541,27135.41,345
2713676,27136.76,257
2713815,27138.15,313
2713954,27139.54,299
2714087,27140.87,271
2714222,27142.22,315
2714348,27143.48,281
2714482,27144.82,285
2714601,27146.01,242
2714688,27146.88,144
2714780,27147.8,303
2714858,27148.58,360
2714931,27149.31,319
2715004,27150.04,308
2715076,27150.76,301
2715144,27151.44,240
2715211,27152.11,256
2715276,27152.76,284
2715340,27153.4,321
2715405,27154.05,310
2715477,27154.77,283
2715571,27155.71,357
2715672,27156.72,347
2715777,27157.77,328
2715873,27158.73,306
2715969,27159.69,295
2716092,27160.92,356
2716208,27162.08,329
2716323,27163.23,319
2716439,27164.39,263
2716554,27165.54,317
2716674,27166.74,347
2716793,27167.93,335
2716910,27169.1,264
2717028,27170.28,282
2717146,27171.46,322
2717267,27172.67,263
2717383,27173.83,238
2717496,27174.96,318
2717617,27176.17,325
2717739,27177.39,239
2717853,27178.53,249
2717972,27179.72,334
2718087,27180.87,225
2718195,27181.95,311
2718312,27183.12,287
2718427,27184.27,240
2718532,27185.32,274
2718640,27186.4,303
2718759,27187.59,243
2718868,27188.68,215
2718973,27189.73,341
2719086,27190.86,298
2719181,27191.81,276
2719269,27192.69,346
2719367,27193.67,387
2719496,27194.96,291
2719613,27196.13,261
2719715,27197.15,364
2719819,27198.19,271
2719932,27199.32,341
2720040,27200.4,259
2720145,27201.45,247
2720242,27202.42,251
2720352,27203.52,274
2720473,27204.73,315
2720594,27205.94,255
2720709,27207.09,286
2720823,27208.23,292
2720936,27209.36,230
2721044,27210.44,242
2721157,27211.57,313
2721272,27212.72,240
2721383,27213.83,258
2721490,27214.9,268
2721609,27216.09,288
2721734,27217.34,258
2721858,27218.58,348
2721984,27219.84,277
2722101,27221.01,305
2722230,27222.3,347
2722360,27223.6,274
2722492,27224.92,311
2722625,27226.25,289
2722762,27227.62,293
2722893,27228.93,227
2723024,27230.24,281
2723155,27231.55,259
2723289,27232.89,343
2723420,27234.2,231
2723553,27235.53,284
2723688,27236.88,263
2723826,27238.26,286
2723967,27239.67,291
2724105,27241.05,276
2724236,27242.36,221
2724358,27243.58,340
2724458,27244.58,267
2724545,27245.45,335
2724624,27246.24,274
2724700,27247.0,273
2724769,27247.69,244
2724838,27248.38,250
2724908,27249.08,382
2724983,27249.83,383
2725098,27250.98,312
2725199,27251.99,329
2725288,27252.88,257
2725373,27253.73,289
2725455,27254.55,242
2725534,27255.34,283
2725616,27256.16,310
2725735,27257.35,291
2725851,27258.51,343
2725970,27259.7,317
2726086,27260.86,258
2726209,27262.09,342
2726333,27263.33,288
2726456,27264.56,256
2726579,27265.79,301
2726702,27267.02,280
2726822,27268.22,256
2726941,27269.41,269
2727066,27270.66,236
2727190,27271.9,258
2727315,27273.15,249
2727434,27274.34,257
2727551,27275.51,273
2727675,27276.75,312
2727795,27277.95,254
2727907,27279.07,301
2728029,27280.29,259
2728149,27281.49,246
2728278,27282.78,331
2728401,27284.01,234
2728525,27285.25,320
2728652,27286.52,253
2728768,27287.68,214
2728893,27288.93,329
2729022,27290.22,242
2729140,27291.4,260
2729249,27292.49,326
2729337,27293.37,301
2729421,27294.21,376
2729522,27295.22,325
2729621,27296.21,279
2729709,27297.09,286
2729796,27297.96,399
2729893,27298.93,369
2730019,27300.19,354
2730136,27301.36,361
2730248,27302.48,311
2730350,27303.5,268
2730446,27304.46,240
2730538,27305.38,240
2730632,27306.32,308
2730742,27307.42,288
2730857,27308.57,319
2730967,27309.67,265
2731079,27310.79,292
2731192,27311.92,287
2731306,27313.06,290
2731421,27314.21,236
2731533,27315.33,278
2731645,27316.45,267
2731761,27317.61,249
2731881,27318.81,228
2731995,27319.95,272
2732110,27321.1,313
2732228,27322.28,289
2732343,27323.43,315
2732464,27324.64,282
2732583,27325.83,260
2732705,27327.05,268
2732822,27328.22,236
2732942,27329.42,258
2733063,27330.63,250
2733189,27331.89,268
2733316,27333.16,265
2733445,27334.45,246
2733574,27335.74,239
2733704,27337.04,265
2733836,27338.36,240
2733975,27339.75,296
2734106,27341.06,262
2734246,27342.46,319
2734377,27343.77,276
2734509,27345.09,338
2734637,27346.37,252
2734774,27347.74,317
2734907,27349.07,255
2735045,27350.45,319
2735181,27351.81,240
2735329,27353.29,301
2735448,27354.48,288
2735574,27355.74,290
2735688,27356.88,243
2735773,27357.73,259
2735851,27358.51,375
2735925,27359.25,349
2736005,27360.05,281
2736078,27360.78,228
2736148,27361.48,263
2736214,27362.14,266
2736279,27362.79,352
2736345,27363.45,384
2736416,27364.16,334
2736511,27365.11,360
2736604,27366.04,325
2736703,27367.03,322
2736811,27368.11,307
2736921,27369.21,312
2737030,27370.3,322
2737139,27371.39,321
2737245,27372.45,310
2737353,27373.53,314
2737460,27374.6,312
2737567,27375.67,306
2737671,27376.71,314
2737774,27377.74,295
2737875,27378.75,312
2737975,27379.75,298
2738071,27380.71,309
2738166,27381.66,295
2738263,27382.63,311
2738361,27383.61,302
2738457,27384.57,314
2738550,27385.5,316
2738643,27386.43,305
2738736,27387.36,318
2738827,27388.27,317
2738915,27389.15,299
2739003,27390.03,315
2739090,27390.9,312
2739174,27391.74,297
2739257,27392.57,300
2739340,27393.4,313
2739420,27394.2,313
2739501,27395.01,314
2739585,27395.85,290
2739664,27396.64,224
2739739,27397.39,237
2739812,27398.12,243
2739884,27398.84,313
2739969,27399.69,297
2740085,27400.85,255
2740193,27401.93,254
2740305,27403.05,328
2740418,27404.18,330
2740521,27405.21,266
2740617,27406.17,295
2740718,27407.18,286
2740817,27408.17,258
2740910,27409.1,242
2741001,27410.01,260
2741099,27410.99,322
2741200,27412.0,290
2741296,27412.96,226
2741393,27413.93,299
2741500,27415.0,269
2741611,27416.11,220
2741723,27417.23,340
2741843,27418.43,229
2741963,27419.63,275
2742093,27420.93,307
2742226,27422.26,268
2742357,27423.57,273
2742488,27424.88,326
2742622,27426.22,250
2742763,27427.63,317
2742903,27429.03,299
2743050,27430.5,299
2743198,27431.98,334
2743341,27433.41,267
2743484,27434.84,314
2743634,27436.34,270
2743772,27437.72,290
2743921,27439.21,272
2744060,27440.6,223
2744195,27441.95,244
2744291,27442.91,297
2744378,27443.78,388
2744459,27444.59,295
2744539,27445.39,259
2744612,27446.12,321
2744683,27446.83,301
2744757,27447.57,411
2744858,27448.58,402
2744951,27449.51,335
2745044,27450.44,334
2745138,27451.38,323
2745231,27452.31,310
2745326,27453.26,308
2745423,27454.23,302
2745523,27455.23,312
2745621,27456.21,310
2745713,27457.13,304
2745798,27457.98,262
2745880,27458.8,244
2745960,27459.6,236
2746036,27460.36,216
2746109,27461.09,276
2746180,27461.8,233
2746252,27462.52,282
2746325,27463.25,284
2746401,27464.01,280
2746488,27464.88,305
2746594,27465.94,284
2746698,27466.98,267
2746797,27467.97,329
2746905,27469.05,331
2747018,27470.18,298
2747126,27471.26,273
2747227,27472.27,226
2747327,27473.27,338
2747437,27474.37,295
2747544,27475.44,273
2747653,27476.53,341
2747766,27477.66,277
2747875,27478.75,259
2747988,27479.88,272
2748103,27481.03,241
2748217,27482.17,295
2748337,27483.37,342
2748454,27484.54,248
2748561,27485.61,299
2748672,27486.72,337
2748781,27487.81,314
2748891,27488.91,279
2749012,27490.12,327
2749128,27491.28,281
2749241,27492.41,281
2749362,27493.62,346
2749486,27494.86,236
2749606,27496.06,301
2749738,27497.38,249
2749872,27498.72,327
2750004,27500.04,243
2750144,27501.44,335
2750273,27502.73,253
2750403,27504.03,318
2750539,27505.39,259
2750660,27506.6,286
2750770,27507.7,321
2750859,27508.59,334
2750943,27509.43,388
2751025,27510.25,315
2751103,27511.03,243
2751175,27511.75,257
2751247,27512.47,323
2751322,27513.22,409
2751413,27514.13,383
2751526,27515.26,367
2751633,27516.33,302
2751732,27517.32,299
2751821,27518.21,290
2751906,27519.06,310
2751993,27519.93,311
2752084,27520.84,302
2752174,27521.74,316
2752267,27522.67,297
2752361,27523.61,303
2752457,27524.57,313
2752555,27525.55,303
2752651,27526.51,300
2752747,27527.47,309
2752843,27528.43,313
2752937,27529.37,306
2753030,27530.3,314
2753123,27531.23,307
2753214,27532.14,295
2753302,27533.02,306
2753386,27533.86,309
2753468,27534.68,312
2753548,27535.48,276
2753624,27536.24,262
2753697,27536.97,215
2753769,27537.69,235
2753841,27538.41,261
2753912,27539.12,258
2753992,27539.92,272
2754080,27540.8,274
2754177,27541.77,309
2754295,27542.95,294
2754409,27544.09,264
2754524,27545.24,261
2754629,27546.29,229
2754740,27547.4,345
2754852,27548.52,287
2754960,27549.6,267
2755074,27550.74,316
2755191,27551.91,289
2755299,27552.99,221
2755406,27554.06,331
2755516,27555.16,320
2755623,27556.23,212
2755727,27557.27,283
2755849,27558.49,272
2755977,27559.77,262
2756099,27560.99,282
2756231,27562.31,348
2756362,27563.62,272
2756490,27564.9,273
2756615,27566.15,247
2756742,27567.42,284
2756879,27568.79,337
2757022,27570.22,288
2757166,27571.66,238
2757304,27573.04,319
2757438,27574.38,288
2757581,27575.81,328
2757720,27577.2,253
2757868,27578.68,290
2758003,27580.03,264
2758137,27581.37,333
2758255,27582.55,241
2758377,27583.77,272
2758484,27584.84,268
2758573,27585.73,312
2758654,27586.54,367
2758730,27587.3,345
2758802,27588.02,281
2758871,27588.71,261
2758937,27589.37,282
2759003,27590.03,377
2759068,27590.68,289
2759133,27591.33,359
2759196,27591.96,264
2759260,27592.6,272
2759322,27593.22,273
2759385,27593.85,293
2759448,27594.48,351
2759510,27595.1,291
2759572,27595.72,261
2759634,27596.34,246
2759696,27596.96,244
2759757,27597.57,250
2759818,27598.18,250
2759879,27598.79,235
2759940,27599.4,255
2760000,27600.0,255
2760059,27600.59,255
2760118,27601.18,242
2760178,27601.78,279
2760239,27602.39,292
2760304,27603.04,292
2760374,27603.74,279
2760447,27604.47,246
2760523,27605.23,249
2760596,27605.96,275
2760670,27606.7,261
2760746,27607.46,298
2760835,27608.35,283
2760943,27609.43,333
2761046,27610.46,245
2761142,27611.42,276
2761249,27612.49,307
2761366,27613.66,305
2761473,27614.73,245
2761582,27615.82,287
2761690,27616.9,236
2761793,27617.93,289
2761898,27618.98,315
2762016,27620.16,296
2762134,27621.34,254
2762242,27622.42,290
2762360,27623.6,361
2762477,27624.77,246
2762594,27625.94,300
2762709,27627.09,247
2762807,27628.07,279
2762899,27628.99,333
2763033,27630.33,353
2763158,27631.58,264
2763273,27632.73,301
2763366,27633.66,321
2763487,27634.87,357
2763606,27636.06,255
2763713,27637.13,353
2763824,27638.24,366
2763933,27639.33,294
2764034,27640.34,342
2764144,27641.44,393
2764268,27642.68,311
2764386,27643.86,235
2764502,27645.02,323
2764625,27646.25,329
2764739,27647.39,256
2764850,27648.5,372
2764965,27649.65,349
2765073,27650.73,266
2765179,27651.79,361
2765289,27652.89,257
2765395,27653.95,263
2765510,27655.1,328
2765626,27656.26,258
2765734,27657.34,280
2765847,27658.47,320
2765963,27659.63,240
2766066,27660.66,231
2766173,27661.73,375
2766279,27662.79,270
2766379,27663.79,240
2766492,27664.92,403
2766595,27665.95,323
2766681,27666.81,377
2766773,27667.73,387
2766864,27668.64,305
2766948,27669.48,327
2767031,27670.31,346
2767116,27671.16,324
2767202,27672.02,335
2767283,27672.83,272
2767361,27673.61,289
2767434,27674.34,233
2767508,27675.08,286
2767585,27675.85,343
2767706,27677.06,384
2767824,27678.24,277
2767939,27679.39,254
2768058,27680.58,336
2768171,27681.71,262
2768282,27682.82,275
2768393,27683.93,277
2768505,27685.05,272
2768613,27686.13,278
2768732,27687.32,311
2768847,27688.47,252
2768961,27689.61,291
2769075,27690.75,266
2769186,27691.86,296
2769299,27692.99,269
2769412,27694.12,245
2769513,27695.13,265
2769613,27696.13,321
2769718,27697.18,239
2769822,27698.22,287
2769935,27699.35,308
2770052,27700.52,230
2770163,27701.63,245
2770288,27702.88,334
2770412,27704.12,266
2770532,27705.32,264
2770660,27706.6,344
2770787,27707.87,272
2770914,27709.14,291
2771040,27710.4,285
2771159,27711.59,257
2771284,27712.84,335
2771405,27714.05,242
2771508,27715.08,272
2771605,27716.05,360
2771692,27716.92,310
2771773,27717.73,346
2771856,27718.56,384
2771949,27719.49,285
2772034,27720.34,254
2772117,27721.17,339
2772202,27722.02,371
2772330,27723.3,429
2772452,27724.52,356
2772569,27725.69,235
2772670,27726.7,263
2772770,27727.7,384
2772884,27728.84,330
2773001,27730.01,320
2773119,27731.19,322
2773233,27732.33,296
2773345,27733.45,307
2773454,27734.54,277
2773557,27735.57,245
2773652,27736.52,239
2773749,27737.49,292
2773856,27738.56,295
