R-PEAK INDEX, TIME, AMPLITUDE
387474,3874.74,60
387525,3875.25,84
387608,3876.08,73
387688,3876.88,84
387718,3877.18,64
387767,3877.67,92
387787,3877.87,67
387797,3877.97,74
387844,3878.44,83
387876,3878.76,90
387904,3879.04,59
387919,3879.19,114
387950,3879.5,71
387992,3879.92,95
388024,3880.24,55
388065,3880.65,79
388137,3881.37,75
388169,3881.69,64
388209,3882.09,91
388240,3882.4,56
388281,3882.81,69
388354,3883.54,105
388384,3883.84,61
388427,3884.27,124
388500,3885.0,78
388573,3885.73,97
388647,3886.47,74
388722,3887.22,80
388798,3887.98,100
388874,3888.74,95
388952,3889.52,79
389032,3890.32,63
389112,3891.12,98
389191,3891.91,99
389272,3892.72,98
389354,3893.54,113
389434,3894.34,84
389516,3895.16,102
389600,3896.0,96
389682,3896.82,76
389768,3897.68,88
389853,3898.53,62
389936,3899.36,72
390020,3900.2,68
390102,3901.02,66
390184,3901.84,85
390344,3903.44,64
390424,3904.24,58
390502,3905.02,87
390579,3905.79,79
390656,3906.56,93
390731,3907.31,58
390808,3908.08,81
390885,3908.85,85
390963,3909.63,90
391040,3910.4,84
391119,3911.19,101
391197,3911.97,71
391275,3912.75,95
391305,3913.05,54
391432,3914.32,67
391513,3915.13,93
391593,3915.93,95
391673,3916.73,68
391754,3917.54,107
391835,3918.35,104
391917,3919.17,90
391997,3919.97,103
392079,3920.79,122
392157,3921.57,61
392188,3921.88,55
392238,3922.38,72
392322,3923.22,115
392353,3923.53,66
392400,3924.0,99
392429,3924.29,60
392477,3924.77,117
392552,3925.52,102
392582,3925.82,77
392626,3926.26,108
392699,3926.99,98
392772,3927.72,107
392802,3928.02,60
392845,3928.45,123
392918,3929.18,105
392947,3929.47,68
392990,3929.9,101
393021,3930.21,54
393062,3930.62,61
393135,3931.35,109
393165,3931.65,60
393207,3932.07,101
393279,3932.79,72
393352,3933.52,82
393424,3934.24,92
393497,3934.97,108
393570,3935.7,77
393643,3936.43,85
393715,3937.15,94
393789,3937.89,89
393863,3938.63,73
393939,3939.39,98
394017,3940.17,87
394099,3940.99,62
394186,3941.86,83
394271,3942.71,106
394363,3943.63,98
394459,3944.59,59
394552,3945.52,100
394639,3946.39,99
394725,3947.25,98
394808,3948.08,74
394890,3948.9,56
394972,3949.72,77
395050,3950.5,75
395127,3951.27,81
395203,3952.03,66
395350,3953.5,61
395424,3954.24,66
395573,3955.73,58
395648,3956.48,88
395723,3957.23,100
395797,3957.97,64
395874,3958.74,107
395951,3959.51,99
396029,3960.29,94
396105,3961.05,100
396183,3961.83,95
396262,3962.62,80
396339,3963.39,62
396416,3964.16,99
396495,3964.95,90
396577,3965.77,73
396657,3966.57,89
396688,3966.88,62
396737,3967.37,58
396817,3968.17,111
396894,3968.94,69
396971,3969.71,77
397055,3970.55,110
397133,3971.33,78
397163,3971.63,66
397217,3972.17,92
397299,3972.99,102
397330,3973.3,58
397379,3973.79,90
397409,3974.09,80
397459,3974.59,117
397491,3974.91,83
397536,3975.36,88
397568,3975.68,81
397612,3976.12,77
397641,3976.41,57
397687,3976.87,118
397761,3977.61,135
397792,3977.92,73
397834,3978.34,131
397864,3978.64,56
397906,3979.06,103
397977,3979.77,109
398006,3980.06,56
398048,3980.48,98
398118,3981.18,62
398189,3981.89,79
398261,3982.61,101
398333,3983.33,76
398405,3984.05,65
398479,3984.79,71
398555,3985.55,61
398632,3986.32,70
398708,3987.08,90
398787,3987.87,61
398865,3988.65,88
398943,3989.43,55
399024,3990.24,81
399110,3991.1,78
399200,3992.0,114
399286,3992.86,76
399376,3993.76,108
399465,3994.65,58
399551,3995.51,99
399637,3996.37,101
399720,3997.2,79
399802,3998.02,94
399884,3998.84,81
399966,3999.66,98
400046,4000.46,97
400124,4001.24,102
400201,4002.01,79
400278,4002.78,94
400353,4003.53,92
400429,4004.29,68
400505,4005.05,65
400581,4005.81,96
400656,4006.56,63
400734,4007.34,102
400812,4008.12,60
400891,4008.91,100
400969,4009.69,99
401048,4010.48,109
401126,4011.26,66
401203,4012.03,61
401282,4012.82,106
401363,4013.63,76
401443,4014.43,66
401523,4015.23,91
401604,4016.04,97
401682,4016.82,56
401713,4017.13,56
401761,4017.61,76
401841,4018.41,87
401918,4019.18,84
401948,4019.48,55
401996,4019.96,85
402079,4020.79,99
402109,4021.09,53
402156,4021.56,118
402235,4022.35,95
402265,4022.65,65
402311,4023.11,148
402342,4023.42,54
402385,4023.85,127
402415,4024.15,82
402457,4024.57,73
402487,4024.87,60
402529,4025.29,119
402559,4025.59,75
402599,4025.99,82
402627,4026.27,66
402670,4026.7,65
402740,4027.4,107
402769,4027.69,59
402811,4028.11,104
402882,4028.82,102
402912,4029.12,66
402952,4029.52,103
403022,4030.22,70
403092,4030.92,68
403163,4031.63,73
403235,4032.35,85
403306,4033.06,57
403379,4033.79,96
403455,4034.55,59
403531,4035.31,83
403604,4036.04,71
403680,4036.8,90
403756,4037.56,92
403991,4039.91,70
404074,4040.74,62
404156,4041.56,74
404238,4042.38,97
404322,4043.22,96
404407,4044.07,73
404493,4044.93,92
404577,4045.77,87
404662,4046.62,65
404743,4047.43,101
404822,4048.22,54
404901,4049.01,80
404980,4049.8,84
405058,4050.58,84
405138,4051.38,64
405215,4052.15,101
405290,4052.9,76
405367,4053.67,69
405443,4054.43,68
405520,4055.2,63
405598,4055.98,76
405682,4056.82,85
405765,4057.65,110
405844,4058.44,55
405926,4059.26,106
406008,4060.08,68
406091,4060.91,107
406170,4061.7,86
406249,4062.49,112
406329,4063.29,77
406408,4064.08,82
406438,4064.38,67
406487,4064.87,71
406569,4065.69,127
406646,4066.46,81
406675,4066.75,56
406726,4067.26,106
406809,4068.09,92
406839,4068.39,63
406886,4068.86,64
406969,4069.69,110
407048,4070.48,127
407078,4070.78,61
407125,4071.25,126
407153,4071.53,62
407202,4072.02,135
407233,4072.33,69
407275,4072.75,88
407305,4073.05,53
407348,4073.48,92
407379,4073.79,72
407418,4074.18,106
407449,4074.49,64
407487,4074.87,114
407517,4075.17,72
407556,4075.56,120
407625,4076.25,134
407655,4076.55,59
407694,4076.94,107
407763,4077.63,119
407832,4078.32,81
407903,4079.03,94
407975,4079.75,63
408004,4080.04,59
408047,4080.47,87
408122,4081.22,89
408276,4082.76,72
408356,4083.56,102
408437,4084.37,97
408520,4085.2,106
408599,4085.99,63
408687,4086.87,109
408777,4087.77,111
408864,4088.64,78
408950,4089.5,68
409036,4090.36,56
409123,4091.23,81
409204,4092.04,88
409287,4092.87,93
409372,4093.72,90
409455,4094.55,97
409536,4095.36,59
409616,4096.16,53
409696,4096.96,88
409774,4097.74,98
409850,4098.5,111
409927,4099.27,107
410012,4100.12,70
410095,4100.95,98
410178,4101.78,75
410264,4102.64,80
410344,4103.44,98
410425,4104.25,116
410507,4105.07,92
410587,4105.87,86
410668,4106.68,109
410752,4107.52,71
410840,4108.4,100
410871,4108.71,53
410921,4109.21,67
411005,4110.05,87
411087,4110.87,90
411166,4111.66,66
411197,4111.97,58
411251,4112.51,102
411338,4113.38,57
411368,4113.68,54
411418,4114.18,75
411505,4115.05,90
411536,4115.36,65
411584,4115.84,115
411612,4116.12,58
411661,4116.61,115
411692,4116.92,67
411735,4117.35,120
411767,4117.67,61
411809,4118.09,146
411881,4118.81,104
411910,4119.1,96
411953,4119.53,120
411983,4119.83,65
412025,4120.25,92
412052,4120.52,71
412095,4120.95,110
412165,4121.65,81
412194,4121.94,65
412235,4122.35,113
412264,4122.64,63
412304,4123.04,91
412374,4123.74,81
412445,4124.45,121
412517,4125.17,112
412590,4125.9,87
412665,4126.65,101
412740,4127.4,58
412819,4128.19,104
412898,4128.98,107
413055,4130.55,106
413134,4131.34,59
413213,4132.13,107
413291,4132.91,66
413372,4133.72,78
413458,4134.58,85
413545,4135.45,63
413629,4136.29,91
413715,4137.15,103
413804,4138.04,84
413891,4138.91,80
413975,4139.75,95
414059,4140.59,64
414144,4141.44,100
414230,4142.3,90
414311,4143.11,110
414392,4143.92,108
414472,4144.72,69
414552,4145.52,87
414631,4146.31,105
414712,4147.12,57
414793,4147.93,82
414871,4148.71,80
414950,4149.5,73
415033,4150.33,88
415118,4151.18,78
415197,4151.97,80
415276,4152.76,85
415357,4153.57,103
415435,4154.35,67
415463,4154.63,55
415513,4155.13,81
415597,4155.97,115
415627,4156.27,55
415675,4156.75,93
415706,4157.06,57
415755,4157.55,105
415836,4158.36,123
415866,4158.66,56
415913,4159.13,58
415995,4159.95,114
416025,4160.25,61
416071,4160.71,144
416100,4161.0,71
416147,4161.47,134
416222,4162.22,106
416252,4162.52,67
416294,4162.94,70
416325,4163.25,60
416368,4163.68,101
416397,4163.97,63
416440,4164.4,113
416512,4165.12,104
416584,4165.84,118
416614,4166.14,56
416728,4167.28,90
416800,4168.0,112
416874,4168.74,112
416948,4169.48,70
417024,4170.24,82
417098,4170.98,55
417175,4171.75,82
417326,4173.26,71
417400,4174.0,54
417476,4174.76,63
417552,4175.52,62
417630,4176.3,88
417706,4177.06,101
417787,4177.87,64
417869,4178.69,66
417950,4179.5,92
418033,4180.33,80
418117,4181.17,100
418199,4181.99,57
418281,4182.81,60
418363,4183.63,86
418444,4184.44,103
418523,4185.23,96
418601,4186.01,87
418678,4186.78,107
418753,4187.53,73
418828,4188.28,89
418904,4189.04,76
418979,4189.79,71
419055,4190.55,90
419133,4191.33,103
419213,4192.13,96
419293,4192.93,110
419372,4193.72,67
419454,4194.54,109
419536,4195.36,76
419615,4196.15,53
419696,4196.96,69
419779,4197.79,77
419860,4198.6,85
419940,4199.4,92
420022,4200.22,130
420098,4200.98,88
420127,4201.27,64
420177,4201.77,89
420262,4202.62,124
420291,4202.91,56
420340,4203.4,135
420370,4203.7,58
420418,4204.18,104
420447,4204.47,62
420493,4204.93,122
420565,4205.65,68
420594,4205.94,61
420635,4206.35,91
420666,4206.66,52
420705,4207.05,85
420735,4207.35,67
420775,4207.75,126
420807,4208.07,77
420844,4208.44,68
420874,4208.74,63
420914,4209.14,109
420985,4209.85,87
421056,4210.56,93
421127,4211.27,109
421198,4211.98,83
421269,4212.69,79
421342,4213.42,106
421415,4214.15,87
421489,4214.89,64
421564,4215.64,90
421643,4216.43,94
421724,4217.24,94
421807,4218.07,76
421888,4218.88,104
421973,4219.73,88
422060,4220.6,73
422149,4221.49,107
422236,4222.36,71
422333,4223.33,71
422424,4224.24,114
422512,4225.12,114
422603,4226.03,105
422689,4226.89,116
422771,4227.71,99
422853,4228.53,82
422935,4229.35,104
423013,4230.13,89
423092,4230.92,82
423170,4231.7,71
423249,4232.49,97
423325,4233.25,59
423403,4234.03,110
423481,4234.81,88
423560,4235.6,104
423637,4236.37,84
423718,4237.18,91
423799,4237.99,91
423827,4238.27,52
423880,4238.8,100
423962,4239.62,113
424045,4240.45,74
424126,4241.26,89
424208,4242.08,117
424293,4242.93,134
424324,4243.24,53
424373,4243.73,79
424455,4244.55,90
424534,4245.34,69
424613,4246.13,93
424694,4246.94,100
424724,4247.24,61
424799,4247.99,52
424851,4248.51,126
424932,4249.32,100
424963,4249.63,54
425011,4250.11,103
425090,4250.9,134
425119,4251.19,60
425166,4251.66,101
425196,4251.96,56
425240,4252.4,153
425314,4253.14,125
425346,4253.46,54
425386,4253.86,125
425415,4254.15,63
425457,4254.57,71
425489,4254.89,62
425529,4255.29,106
425559,4255.59,57
425601,4256.01,57
425672,4256.72,101
425704,4257.04,59
425743,4257.43,78
425815,4258.15,98
425845,4258.45,52
425886,4258.86,58
425959,4259.59,78
426031,4260.31,56
426104,4261.04,100
426178,4261.78,84
426252,4262.52,78
426326,4263.26,57
426401,4264.01,85
426477,4264.77,94
426553,4265.53,103
426629,4266.29,57
426706,4267.06,62
426783,4267.83,103
426861,4268.61,70
426943,4269.43,93
427026,4270.26,98
427106,4271.06,62
427191,4271.91,95
427281,4272.81,88
427376,4273.76,109
427467,4274.67,73
427550,4275.5,115
427631,4276.31,103
427710,4277.1,70
427787,4277.87,89
427865,4278.65,75
427941,4279.41,59
428017,4280.17,72
428091,4280.91,63
428164,4281.64,76
428238,4282.38,78
428312,4283.12,75
428390,4283.9,104
428465,4284.65,84
428542,4285.42,107
428619,4286.19,102
428696,4286.96,103
428727,4287.27,57
428853,4288.53,90
428933,4289.33,61
429011,4290.11,61
429093,4290.93,87
429170,4291.7,67
429249,4292.49,87
429333,4293.33,107
429411,4294.11,69
429490,4294.9,102
429521,4295.21,67
429566,4295.66,127
429596,4295.96,79
429640,4296.4,205
429664,4296.64,106
429671,4296.71,114
429673,4296.73,86
429678,4296.78,111
429712,4297.12,128
429783,4297.83,125
429792,4297.92,60
429810,4298.1,135
429813,4298.13,101
429828,4298.28,79
429837,4298.37,84
429850,4298.5,117
429870,4298.7,125
429880,4298.8,80
429918,4299.18,75
429986,4299.86,128
430052,4300.52,125
430117,4301.17,106
430181,4301.81,104
430244,4302.44,102
430307,4303.07,113
430369,4303.69,92
430430,4304.3,100
430491,4304.91,94
430552,4305.52,116
430613,4306.13,88
430674,4306.74,100
430810,4308.1,94
430882,4308.82,68
430960,4309.6,93
431039,4310.39,110
431123,4311.23,124
431212,4312.12,82
431303,4313.03,132
431394,4313.94,140
431488,4314.88,127
431583,4315.83,138
431677,4316.77,112
431770,4317.7,141
431863,4318.63,113
431955,4319.55,115
432046,4320.46,125
432136,4321.36,115
432224,4322.24,118
432311,4323.11,128
432397,4323.97,127
432483,4324.83,124
432566,4325.66,118
432649,4326.49,93
432731,4327.31,99
432813,4328.13,79
432894,4328.94,114
432973,4329.73,102
433050,4330.5,63
433129,4331.29,111
433156,4331.56,58
433206,4332.06,158
433281,4332.81,136
433354,4333.54,73
433428,4334.28,78
433501,4335.01,77
433648,4336.48,87
433677,4336.77,60
433721,4337.21,62
433793,4337.93,71
433866,4338.66,92
433936,4339.36,92
434007,4340.07,97
434151,4341.51,89
434223,4342.23,60
434300,4343.0,72
434376,4343.76,92
434453,4344.53,76
434536,4345.36,62
434619,4346.19,66
434705,4347.05,106
434789,4347.89,68
434875,4348.75,100
435040,4350.4,90
435120,4351.2,77
435201,4352.01,69
435283,4352.83,63
435364,4353.64,95
435443,4354.43,73
435520,4355.2,84
435596,4355.96,74
435672,4356.72,92
435747,4357.47,68
435821,4358.21,90
435896,4358.96,96
435973,4359.73,61
436052,4360.52,78
436127,4361.27,68
436204,4362.04,90
436282,4362.82,90
436359,4363.59,57
436437,4364.37,91
436517,4365.17,67
436599,4365.99,83
436677,4366.77,72
436758,4367.58,82
436837,4368.37,107
436913,4369.13,125
436943,4369.43,60
436988,4369.88,135
437063,4370.63,109
437136,4371.36,138
437165,4371.65,72
437209,4372.09,126
437282,4372.82,73
437354,4373.54,94
437427,4374.27,82
437574,4375.74,80
437648,4376.48,113
437722,4377.22,85
437795,4377.95,113
437867,4378.67,65
437940,4379.4,74
438013,4380.13,81
438085,4380.85,92
438157,4381.57,87
438230,4382.3,64
438377,4383.77,89
438452,4384.52,72
438529,4385.29,57
438605,4386.05,59
438682,4386.82,66
438759,4387.59,81
438836,4388.36,64
438912,4389.12,79
438987,4389.87,66
439060,4390.6,76
439132,4391.32,65
439340,4393.4,84
439407,4394.07,67
439473,4394.73,66
439604,4396.04,90
439668,4396.68,66
439733,4397.33,79
439797,4397.97,58
439861,4398.61,61
439926,4399.26,76
439992,4399.92,72
440058,4400.58,82
440126,4401.26,111
440194,4401.94,67
440264,4402.64,90
440333,4403.33,61
440387,4403.87,58
440402,4404.02,100
440471,4404.71,85
440540,4405.4,80
440609,4406.09,91
440677,4406.77,83
440745,4407.45,81
440812,4408.12,63
440879,4408.79,76
441083,4410.83,80
441153,4411.53,76
441226,4412.26,75
441301,4413.01,78
441377,4413.77,70
441457,4414.57,67
441536,4415.36,65
441616,4416.16,66
441697,4416.97,99
441775,4417.75,62
441853,4418.53,82
441928,4419.28,96
442002,4420.02,81
442075,4420.75,73
442145,4421.45,104
442215,4422.15,85
442286,4422.86,84
442356,4423.56,86
442384,4423.84,61
442495,4424.95,107
442564,4425.64,63
442634,4426.34,69
442703,4427.03,57
442732,4427.32,70
442774,4427.74,110
442844,4428.44,74
442916,4429.16,72
442945,4429.45,64
443061,4430.61,104
443134,4431.34,100
443208,4432.08,88
443281,4432.81,98
443354,4433.54,111
443428,4434.28,62
443505,4435.05,62
443657,4436.57,93
443734,4437.34,101
443810,4438.1,82
443887,4438.87,62
443962,4439.62,69
444037,4440.37,77
444111,4441.11,95
444185,4441.85,82
444259,4442.59,73
444332,4443.32,93
444405,4444.05,91
444478,4444.78,78
444550,4445.5,63
444623,4446.23,83
444694,4446.94,88
444766,4447.66,93
444837,4448.37,85
444907,4449.07,92
444977,4449.77,94
445047,4450.47,73
445116,4451.16,83
445186,4451.86,57
445259,4452.59,88
445331,4453.31,71
445405,4454.05,110
445480,4454.8,118
445509,4455.09,67
445553,4455.53,85
445627,4456.27,97
445657,4456.57,60
445701,4457.01,108
445731,4457.31,58
445774,4457.74,96
445845,4458.45,97
445916,4459.16,124
445987,4459.87,76
446059,4460.59,79
446129,4461.29,90
446200,4462.0,73
446271,4462.71,74
446343,4463.43,98
446416,4464.16,87
446489,4464.89,106
446562,4465.62,101
446636,4466.36,71
446711,4467.11,74
446786,4467.86,72
446861,4468.61,69
446939,4469.39,96
447017,4470.17,74
447094,4470.94,98
447171,4471.71,79
447249,4472.49,86
447327,4473.27,64
447405,4474.05,68
447484,4474.84,94
447563,4475.63,59
447642,4476.42,71
447722,4477.22,93
447799,4477.99,105
447877,4478.77,99
447955,4479.55,80
448031,4480.31,55
448108,4481.08,60
448185,4481.85,62
448261,4482.61,58
448340,4483.4,99
448418,4484.18,78
448498,4484.98,68
448578,4485.78,86
448658,4486.58,88
448735,4487.35,92
448813,4488.13,80
448890,4488.9,77
448963,4489.63,62
449037,4490.37,93
449111,4491.11,54
449182,4491.82,57
449254,4492.54,60
449325,4493.25,55
449399,4493.99,90
449474,4494.74,68
449503,4495.03,61
449548,4495.48,76
449626,4496.26,108
449699,4496.99,68
449728,4497.28,66
449774,4497.74,142
449848,4498.48,126
449920,4499.2,69
449991,4499.91,110
450020,4500.2,62
450061,4500.61,92
450133,4501.33,86
450207,4502.07,94
450284,4502.84,77
450360,4503.6,78
450439,4504.39,86
450518,4505.18,109
450598,4505.98,126
450678,4506.78,68
450759,4507.59,91
450840,4508.4,95
450921,4509.21,117
451002,4510.02,91
451083,4510.83,108
451162,4511.62,87
451243,4512.43,99
451323,4513.23,76
451402,4514.02,95
451483,4514.83,100
451566,4515.66,78
451649,4516.49,88
451737,4517.37,67
451826,4518.26,97
451914,4519.14,73
452004,4520.04,86
452091,4520.91,111
452178,4521.78,100
452265,4522.65,60
452350,4523.5,108
452434,4524.34,84
452517,4525.17,107
452596,4525.96,97
452672,4526.72,105
452747,4527.47,98
452894,4528.94,100
452967,4529.67,79
453039,4530.39,76
453113,4531.13,90
453188,4531.88,72
453262,4532.62,93
453340,4533.4,86
453419,4534.19,106
453495,4534.95,82
453567,4535.67,146
453595,4535.95,74
453640,4536.4,93
453671,4536.71,54
453712,4537.12,90
453786,4537.86,103
453858,4538.58,89
453931,4539.31,82
454004,4540.04,76
454077,4540.77,100
454107,4541.07,55
454151,4541.51,109
454225,4542.25,97
454299,4542.99,106
454375,4543.75,97
454452,4544.52,72
454530,4545.3,76
454609,4546.09,81
454689,4546.89,76
454771,4547.71,59
454851,4548.51,77
454932,4549.32,65
455015,4550.15,64
455096,4550.96,102
455178,4551.78,98
455260,4552.6,96
455339,4553.39,58
455420,4554.2,53
455501,4555.01,56
455581,4555.81,97
455663,4556.63,97
455745,4557.45,90
455829,4558.29,73
455913,4559.13,90
455997,4559.97,59
456081,4560.81,96
456165,4561.65,76
456247,4562.47,94
456327,4563.27,102
456405,4564.05,98
456483,4564.83,65
456559,4565.59,97
456633,4566.33,70
456708,4567.08,59
456783,4567.83,90
456857,4568.57,99
456932,4569.32,76
457006,4570.06,98
457079,4570.79,58
457157,4571.57,62
457232,4572.32,75
457307,4573.07,57
457385,4573.85,98
457463,4574.63,112
457539,4575.39,91
457615,4576.15,74
457692,4576.92,93
457768,4577.68,70
457798,4577.98,57
457843,4578.43,72
457920,4579.2,113
457994,4579.94,85
458024,4580.24,54
458069,4580.69,79
458142,4581.42,124
458214,4582.14,139
458243,4582.43,70
458284,4582.84,124
458313,4583.13,54
458353,4583.53,64
458424,4584.24,119
458455,4584.55,63
458494,4584.94,87
458564,4585.64,66
458635,4586.35,81
458665,4586.65,64
458707,4587.07,118
458779,4587.79,89
458852,4588.52,111
458924,4589.24,87
458998,4589.98,102
459071,4590.71,57
459146,4591.46,97
459221,4592.21,71
459299,4592.99,71
459377,4593.77,98
459453,4594.53,79
459531,4595.31,62
459609,4596.09,102
459685,4596.85,54
459763,4597.63,56
459843,4598.43,89
459922,4599.22,99
460007,4600.07,102
460093,4600.93,62
460178,4601.78,59
460261,4602.61,105
460343,4603.43,76
460423,4604.23,84
460502,4605.02,77
460579,4605.79,58
460655,4606.55,58
460731,4607.31,58
460806,4608.06,79
460880,4608.8,96
460955,4609.55,86
461028,4610.28,55
461102,4611.02,82
461175,4611.75,86
461249,4612.49,94
461323,4613.23,79
461397,4613.97,89
461471,4614.71,88
461547,4615.47,100
461622,4616.22,87
461696,4616.96,75
461772,4617.72,74
461850,4618.5,92
461926,4619.26,53
462004,4620.04,84
462085,4620.85,75
462170,4621.7,105
462200,4622.0,56
